uid,Titre en anglais,Titre en Japonais,Editeurs,Numéro de série,Date,Main Category,Sub Category
2e300199-69e1-475e-8011-f671486f4da3,Pebble Beach no Hatou Tournament Edition,ペブルビーチの波濤Ｎｅｗ～トーナメントエディション～,ティーアンドイーソフト / T&E Soft,SHVC-AONJ-JPN,1996-09-13,Sports,Golf
498a0421-d2b3-4a7f-833d-dd1cb01da62e,PGA Tour Golf,PGAツアーゴルフ,"イマジニア / エレクトロニック・アーツ / Imagineer / Electronic Arts, POLYGAMES",SHVC-PG / SNS-PG,1992-07-03 / 1993-01-01,Sports,Golf
d5b03601-82ab-4884-85e6-5c7f10949022,Phalanx - The Enforce Fighter A-144,ファランクス,ケムコ（コトブキシステム） / ズーム / Kemco / Zoom,SHVC-PH / SNS-PH,1992-08-07 / 1993-10-01,SHMUP,Horizontal
d29cd0ee-3464-491c-a1da-c7311be808ed,Pikiinya!,ピキーニャ！,アスキー / ASCII / Crea-Tech,SHVC-A9AJ-JPN,1997-01-31,Puzzle,
3576fc5d-e462-4671-8311-283388254744,Pilotwings,パイロットウイングス,任天堂 / Nintendo,SHVC-PW / SNS-PW,1990-12-21 / 1991-08-13,Simulation,Avion
29e68731-3f76-4e75-a33e-ea92e4629269,Pinball Pinball,ピンボールピンボール,ココナッツ・ジャパン / スパイダーソフト / Coconuts Japan / Spidersoft,SHVC-7D,1994-08-05,Pinball,
bdede559-153b-4d6d-a414-221b219cfa4b,Pink Panther In Pink Goes To Hollywood,ピンクパンサー,アルトロン / Altron,SHVC-YW / SNS-YW,1994-04-15 / 1994-01-01,Platformer,
03e1824c-3a6e-4d99-949b-ce7f5f0d30c4,Pinocchio,ピノキオ,"カプコン / ディズニーインタラクティブ, ヴァージンインタラクティブ エンターテインメント / Capcom / Virgin Interactive Entertainment",SHVC-ACGJ-JPN / SNS-ACGE-USA,1996-12-20 / 1996-01-01,Platformer,
c9fd0779-6481-4873-9d4d-3d53a18009cd,Pipe Dream,パイプドリーム,ビー・ピー・エス / Bullet-Proof Software / Entertainment International UK,SHVC-PP,1992-08-07,Puzzle,
fbb10ecc-e00f-4090-a25c-801ca6cebc6c,Pitfall - Maya no Daibouken,ピットフォール マヤの大冒険,ポニーキャニオン / アクティビジョン / Pony Canyon / Redline Games / Activision,SHVC-APAJ-JPN-(PCPE-00500) / SNS-APAE-USA,1995-07-14,Platformer,
e0792a0c-f6a4-498b-b0ce-2116d5b5cc67,Planet's Champ TG3000,プラネットチャンプTG3000,ケムコ（コトブキシステム） / Kemco / Gremlin Interactive,SHVC-A3TJ-JPN / SNS-A3TE-USA,1995-04-28,Sports,Street Racing
5171d44d-4076-4de1-8d19-63679a61fabf,Plok!,プロック,アクティビジョンジャパン / Activision,SHVC-P4 / SNS-P4,1993-12-10 / 1993-09-01,Platformer,
0732579c-9acf-4b69-a0f6-d4d8b48c1c58,Poi Poi Ninja World,ぽいぽい忍者ワールド,バンダイ / トムクリエイト / Bandai / Tom Create,SFT-0103-JPN,1996-06-28,Puzzle,
56dc1d03-7185-451c-be65-f0aea8777453,Poko Nyan! Henpokorin Adventure,ポコニャン！ へんぽこりんアドベンチャー,東宝 / ヴァンガード / Toho / Vanguard,SHVC-APOJ-JPN,1994-12-22,Platformer,
3fd0caa4-599e-4d60-8691-2f710b36c507,Pop'n TwinBee,ポップン ツインビー,コナミ / Konami,SHVC-PT,1993-03-26,SHMUP,Vertical
1a4bdfdc-ce3b-4a98-8fc5-4343bc47584d,Popeye - Ijiwaru Majo Sea Hag no Maki,ポパイ いじわる魔女シーハッグの巻,テクノスジャパン / Technos Japan / King Features Syndicate Inc.,SHVC-XI,1994-08-12,Platformer,
3c21d200-1a80-48b0-913e-1f964995c881,Popful Mail,ぽっぷるメイル,日本ファルコム / Falcom,SHVC-IW,1994-06-10,RPG,Action
47e3ab02-b511-42e1-83db-a95082da82a5,Popoitto Hebereke,ポポイっとへべれけ,サンソフト（サン電子） / Sunsoft (Sun Electronics),SHVC-APHJ-JPN,1995-07-28,Puzzle,
dad64825-8f73-4943-ae89-7377481efe83,Populous,ポピュラス,イマジニア / インフィニティー / エレクトロニック・アーツ / Imagineer / Infinity / Bullfrog / Electronic Arts,SHVC-PO / SNS-PO,1990-12-16 / 1991-01-01,Strategy,
8a45119d-c887-47db-a8e3-e87b954638a3,Populous 2 - Trials of the Olympian Gods,ポピュラスII,"イマジニア / インフィニティー / エレクトロニック・アーツ / Imagineer / Infinity, Bullfrog / Electronic Arts",SHVC-PL,1993-01-22,Strategy,
3785e13f-d1a4-49d0-97c4-6c2e35d00a88,Power Athlete,パワーアスリート,カネコ / Kaneko,SHVC-P3,1992-11-27,Fighting,Versus
d9ef862c-81e1-4a83-ae77-bbff1d7dfa82,Power Lode Runner,パワーロードランナー,任天堂 / アトリエドゥーブル / Nintendo / Atelier Double / Broderbund,SHVC-BPLJ-JPN,1999-01-01,Puzzle,
905445c6-04fa-44dd-8be1-6acbe526deb3,Power Monger - Mashou no Bouryaku,パワーモンガー 〜魔将の謀略〜,イマジニア / エレクトロニック・アーツ / Imagineer / Bullfrog / Electronic Arts,SHVC-PM,1993-03-26,Strategy,
001a1c55-d9eb-4669-95a9-edcb6147dc6f,Power Of The Hired,パワー オブ ザ ハイアード,メサイヤ（日本コンピューターシステム） / Masiya (NCS),SHVC-ALUJ-JPN,1994-12-22,RPG,
67846bd1-ca60-45e8-b6c4-ef71c72b5c32,Power Soukoban,パワー倉庫番,任天堂 / アトリエドゥーブル / シンキングラビット / Nintendo / Atelier Double / Thinking Rabbit,SHVC-BPSJ-JPN,1999-01-01,Puzzle,Réflexion
ef3cbc53-0ba3-463a-b8ef-b902bf2abad6,Prince Of Persia,プリンス オブ ペルシャ,メサイヤ（日本コンピューターシステム） / ブロダーバンド / Masiya (NCS) / Broderbund / Arsys,SHVC-PR / SNS-PR,1992-07-03 / 1992-11-01,Aventure,
3c11c66d-57ef-44e8-9d51-642e5b68531d,Princess Maker - Legend of Another World,プリンセスメーカー レジェンド・オブ・アナザーワールド,タカラ / ガイナックス / Takara / Gainax,SHVC-AOIJ-JPN,1995-12-15,Strategy,
74723ec8-d90e-4422-92b6-74cc3ea2f9bf,Princess Minerva,プリンセス・ミネルバ,"ビック東海 / アトリエドゥーブル, レッド / リバーヒルソフト / Vic Tokai / Atelier Double, RED / Riverhill Soft",SHVC-AVAJ-JPN,1995-06-23,RPG,
89877897-2a95-4c7d-8d5f-a420235ff674,Pro Football,プロフットボール,イマジニア / エレクトロニック・アーツ / Imagineer / Electronic Arts,SHVC-FB,1992-01-17,Sports,Football
ae1e7220-0113-4dbd-bd40-18258e3fb4fd,Pro Football '93,プロフットボール'93,エレクトロニック・アーツ・ビクター / Electronic Arts Victor,SHVC-JM,1993-02-12,Sports,Football
458dd8b6-047c-4f34-90da-e96a4421cbf6,Pro Kishi Jinsei Simulation: Shougi no Hanamichi,プロ棋士人生シミュレーション 将棋の花道,アトラス / Atlus,SHVC-AARJ-JPN,1996-02-16,Table Game,Shougi
bd8dcb7d-8e46-4d6f-a2cc-2274085e2fa8,Pro Mahjong Kiwame,プロ麻雀 極,アテナ / Athena,SHVC-ZZ,1993-06-11,Table Game,Mahjong
3d5a427a-84fc-4669-a170-2fe349aafb32,Pro Mahjong Kiwame 2,プロ麻雀 極II,アテナ / Athena,SHVC-ZO,1994-07-22,Table Game,Mahjong
d4041ba6-0a46-4c4a-8cf4-8da9a7c1a9eb,Pro Mahjong Kiwame 3,プロ麻雀 極III,アテナ / Athena,SHVC-AZ3J-JPN,1995-06-30,Table Game,Mahjong
339f7e6e-992a-48b2-835f-2487e06ba22d,Pro Mahjong Tsuwamono,プロ麻雀 兵 つわもの,カルチャーブレーン / Culture Brain,SHVC-AQZJ-JPN,1997-04-18,Table Game,Mahjong
60461a1e-8f5d-49f4-8722-2bb1f971f3cc,Pro Soccer,プロサッカー,イマジニア / Imagineer / Anco Software,SHVC-PS,1991-09-20,Sports,Soccer
1b5e672c-f873-43d9-9642-2dafd5c851b4,Pro Yakyuu Nettou: Puzzle Stadium,プロ野球熱闘ぱずるスタジアム,ココナッツジャパン エンターテイメント / Coconuts Japan Entertainment,SHVC-A97J-JPN,1997-04-25,Puzzle,
62209d9c-25b5-48eb-9363-cd0eaad27c3b,Pro Yakyuu Star,プロ野球スター,カルチャーブレーン / Culture Brain,SHVC-AU4J-JPN,1997-01-17,Sports,Baseball
2a7015a1-899a-4fe6-aacc-b04ccc5d474d,Psycho Dream,サイコドリーム,ライオット（日本テレネット） / Riot (Telenet Japan),SHVC-PY,1992-12-11,Beat 'em All,
73755281-81e3-47e1-b3f4-49db05573b0a,Putty Moon,パティームーン,バリエ / Varie / System 3 Arcade Software,SHVC-PU,1993-07-30,Platformer,
7f70cb6a-0023-473f-a28d-cbbaae25fac0,Puzzle Bobble,パズルボブル,タイトー / Taito,SHVC-AYKJ-JPN / SNS-AYKE-USA,1995-01-13,Puzzle,Matching
befcc0ca-b057-4fed-b13c-cce76cb406ce,Puzzle'n Desu!,ぱずるんでス！,日本物産（ニチブツ） / Nihon Bussan (Nichibutsu),SHVC-ASUJ-JPN,1995-04-14,Puzzle,
73d3bd14-b486-4aa1-a686-9211d8b63532,Q*Bert 3,キュー＊バート3,バップ / VAP (NTV),SHVC-Q3,1993-01-29,Arcade,Retro
07fdcb50-fb05-44d5-b683-e060deaf27d4,R-Type 3 - The Third Lightning,アールタイプ3 ザ・サードライトニング,アイレム / IREM,SHVC-ER / SNS-ER,1993-12-10,SHMUP,Horizontal
d381aa0f-ad87-4190-8215-1c75d6dd6329,Radical Psycho Machine Racing,R.P.M.レーシング,ビクター音楽産業 / Victor Musical Industries / Interplay,SHVC-V3,1992-03-19,Racing,Fun
1f6dd102-74e3-49f6-837b-cccbabe5f254,Raiden Densetsu,雷電伝説,東映動画 / マイクロニクス / セイブ開発 / Toei Animation / Micronics / Seibu Kaihatsu,SHVC-RD,1991-11-29,SHMUP,Vertical
d14a5860-8351-434b-a3be-b3f69579ecc9,Ramos Rui no World Wide Soccer,ラモス瑠偉の ワールドワイドサッカー,"パック・イン・ビデオ / エレクトロブレイン / Pack-in-Video / Electro Brain, Sculptured Software",SHVC-6K,1994-02-25,Sports,Soccer
dd7fa04b-d833-4af7-b48f-5c565e884d7b,Ranma 1/2 - Akanekodan Teki Hihou,らんま1/2 朱猫団的秘宝,"東宝, 小学館プロダクション / るーみっくソフト, アトリエドゥーブル / Shogakukan Production / TOHO / Rumic Soft / Atelier Double/",SHVC-R4,1993-10-22,RPG,
217403c0-6cc7-4ad3-8eba-3b36d8409ebe,Ranma 1/2 - Bakuretsu Rantou Hen,らんま1/2 爆烈乱闘篇,"メサイヤ （日本コンピューターシステム, ネットワークエキスプレス / アトリエドゥーブル / 小学館プロダクション / Masiya (NCS) / Atelier Double / Shogakukan Production",SHVC-R2,1992-12-25,Fighting,Versus
2bfbba9b-e45d-48bf-a4fa-447473c7ba73,Ranma 1/2 - Chougi Ranbu Hen,らんま1/2 超技乱舞篇,"小学館プロダクション / 東宝, るーみっくソフト, アトリエドゥーブル / Shogakukan Production / TOHO / Rumic Soft / Atelier Double/",SHVC-5K,1994-04-28,Fighting,Versus
849f8663-bdd2-48b4-88d8-a1164a3d36dd,Ranma 1/2 - Chounai Gekitou Hen,らんま1/2 町内激闘篇,メサイヤ（日本コンピューターシステム） / Masiya (NCS),SHVC-RA,1992-03-27,Fighting,Versus
52d352c7-af8d-4995-9097-a4990e949c98,Ranma 1/2 - Ougi Jaanken,らんま1/2 奥義邪暗拳,小学館プロダクション / 東宝 / るーみっくソフト / アウトバック / アトリエドゥーブル / Shogakukan Production / TOHO / Rumic Soft / Atelier Double/ Outback,SHVC-ARPJ-JPN,1995-07-21,Puzzle,
9d960f24-7a46-4776-84ec-0576ba873ca9,Rejoice! Aretha Oukoku no Kanata,アレサ外伝 リジョイス アレサ王国の彼方,やのまん / 日本アートメディア / Yanoman / Japan Art Media (JAM),SHVC-AYRJ-JPN,1995-04-21,RPG,Action
d512a288-e1a1-4ddd-8c9d-5525eca6b2f1,Rendering Ranger R2,レンダリング・レンジャー R2,ヴァージンインタラクティブ エンターテインメント / Virgin Interactive Entertainment / Rainbow Arts,SHVC-AVCJ-JPN,1995-11-17,SHMUP,Horizontal
5a3ff7d9-d018-43ee-9fd7-cc3970b2a6e7,Res Arcana - Diana Ray - Uranai no Meikyuu,レース アルカーナ ディアーナ・レイ 占いの迷宮,ココナッツジャパン エンターテイメント / Coconuts Japan Entertainment,SHVC-ARAJ-JPN,1995-04-14,Simulation,Divination
99aba49a-13cf-4aa0-930c-accfebed310b,Return of Double Dragon,リターン・オブ・双截龍 （ダブルドラゴン）,テクノスジャパン / Technos Japan,SHVC-WD,1992-10-16,Beat 'em All,
6f69901e-ba46-4d38-a8d4-c071b17322f9,Revolution X,レボリューションX,"アクレイムジャパン / Acclaim Japan / Ljn, RAGE",SHVC-AXRJ-JPN / SNS-AXRE-USA,1996-03-01 / 1995-01-01,Shooter,Target
1926b84a-0000-450f-8175-9c0e68a5c7ab,Riddick Bowe Boxing,リディック・ボウ ボクシング,マイクロネット / Micronet / Extreme Entertainment,SHVC-XG / SNS-XG,1993-11-23 / 1994-01-01,Sports,Boxing
60a9682e-9101-4b32-b11b-57ea62aecab4,Ring ni Kakero,リングにかけろ,メサイヤ（日本コンピューターシステム） / Masiya (NCS),SHVC-ARKJ-JPN,1998-06-01,Sports,Boxing
e9654293-e601-4b14-a7e8-4220dac50367,Rise Of The Robots,ライズ オブ ザ ロボッツ,ティーアンドイーソフト / T&E Soft / Mirage,SHVC-AROJ-JPN / SNS-AROE-USA,1994-12-22 / 1994-12-01,Fighting,Versus
6022e6c2-9363-4502-bffb-78a611bcf6cd,Riverse Kids,りばーすきっず,JAP! / Software Editing Machine (SEM) / Atmark / JAP! / Software Editing Machine (SEM) / Atmark,SEM-BOARD,1997-01-01,Adult,
f6e6c616-6a8f-4ca9-b4d4-a591bc5f9789,Rock N' Roll Racing,ロックンロールレーシング,"ナムコ / Namcot / Interplay, Silicon & Synapse",SHVC-RN / SNS-RN,1994-01-03 / 1993-01-01,Racing,Fun
4eca4ac5-f98d-4000-b824-5a01adde63fb,Rockman & Forte,ロックマン＆フォルテ,カプコン / Capcom,SHVC-AR6J-JPN,1998-04-24,Platformer,
95083bbf-b8f0-44fa-8634-892506c74b70,Rockman 7 - Shukumei no Taiketsu!,ロックマン7 宿命の対決！,カプコン / Capcom,SHVC-A7RJ-JPN / SNS-A7RE-USA,1995-03-24,Platformer,
4924019c-1193-4076-82a7-7a64f6fd8edb,Rockman X,ロックマンエックス,カプコン / Capcom,SHVC-RX,1993-12-17,Platformer,
a3f9fd95-132a-4738-9b93-c35e646bd532,Rockman X2,ロックマンエックス2,カプコン / Capcom,SHVC-ARXJ-JPN / SNS-ARXE-USA,1994-12-16,Platformer,
f00610f1-ee37-4808-a780-28719ce4a636,Rockman X3,ロックマンエックス3,カプコン / Capcom,SHVC-AR3J-JPN / SNS-AR3E-USA,1995-12-01,Platformer,
1321751f-9df8-46e3-a97c-a615d7d36740,Rockman's Soccer,ロックマンズサッカー,カプコン / Capcom,SHVC-RQ,1994-03-25,Sports,Soccer
fcf4ce0e-2dcd-433e-82bd-1fca55ed0ae3,Roger Clemens' MVP Baseball,MVPベースボール,"アクレイムジャパン, ヒロ / Acclaim Japan, HIRO",SHVC-VP / SNS-VP,1993-08-27 / 1992-09-01,Sports,Baseball
677c573e-5f20-4b9f-bbce-490ff0772c43,Rokudenashi Blues - Taiketsu! Tokyo Shitennou,ろくでなし ブルース 対決！東京四天王,バンダイ / Bandai,SHVC-6X,1994-04-15,Fighting,Versus
b450a481-cdf9-4c34-9031-dac487715ae4,Romancing Sa-Ga,ロマンシング サ·ガ,スクウェア / Square,SHVC-RS,1992-01-28,RPG,
ce089148-9f92-470a-9df3-dabd01f85c54,Romancing Sa-Ga 2,ロマンシング サ·ガ2,スクウェア / Square,SHVC-2L,1993-12-10,RPG,
bbd21efb-1fd0-46d9-abbc-cf6c076baf56,Romancing Sa-Ga 3,ロマンシング サ·ガ3,スクウェア / Square,SHVC-AL3J-JPN,1995-11-11,RPG,
001e97c8-b390-427b-971d-d6da55b2cbd2,Royal Conquest,ロイヤルコンクエスト,"ジャレコ, デーシーイー / Jaleco, DCE / Argonaut",SHVC-RC,1992-11-27,Strategy,
19b7fe23-2132-4422-b93f-815f20a341ef,RPG Tsukuru 2,RPGツクール2,アスキー / 空想科学 / サクセス / ASCII / Kuusoukagaku / Success,SHVC-ZR2J-JPN,1996-01-31,RPG,Maker
68af0f6d-6119-4638-8738-f35c71807e02,RPG Tsukuru Super Dante,RPGツクール スーパーダンテ,アスキー / 空想科学 / ASCII / Kuusoukagaku,SHVC-ARDJ-JPN,1995-03-31,RPG,Maker
27817297-9450-42f1-8078-092b62a27bf6,Rudra no Hihou,ルドラの秘宝,スクウェア / Square,SHVC-AORJ-JPN,1996-04-05,RPG,
09d3964d-9b21-409e-b908-68ea798e5390,Ruin Arm,ルインアーム,バンダイ / プレックス / Bandai / Plex,SHVC-AINJ-JPN,1995-06-23,RPG,Action
4370e01a-74cf-4f0c-8231-bd8b17cb5b8e,Rushing Beat,ラッシング・ビート,ジャレコ / Jaleco,SHVC-RB,1992-03-27,Beat 'em All,
1106809a-14dd-4ab1-bcac-b40edc3403ca,Rushing Beat Ran - Fukusei Toshi,ラッシング・ビート乱複製都市,ジャレコ / Jaleco,SHVC-RE,1992-12-22,Beat 'em All,
44f9a530-14fd-4c8a-97ec-c967685801d2,Rushing Beat Shura,ラッシング・ビート 修羅,ジャレコ / Jaleco,SHVC-R6,1993-12-17,Beat 'em All,
cc87d076-51c4-49cf-a8b8-b3c3c71b3783,Ryuu Kihei Dan Danzarubu,龍騎兵団ダンザルブ,バンダイ / ユタカ / パンドラボックス / Bandai / Yutaka / Pandora Box,SHVC-DA,1993-04-23,RPG,
cbc0e9ae-bc1e-4ba9-994b-e69a98d7611a,Ryuuko no Ken,龍虎の拳,ケイ・アミューズメントリース / エス・エヌ・ケイ / K. Amusement Leasing Co. / SNK,SHVC-RW,1993-10-29,Fighting,Versus
326e45fc-dd7e-4c64-9b5f-d9ac76e68211,Ryuuko no Ken 2,龍虎の拳2,ザウルス / エス・エヌ・ケイ / Saurus / SNK,SHVC-AAFJ-JPN,1994-12-21,Fighting,Versus
dfb4399a-6350-47c0-9c22-5bd3a4d26711,Saibara Reiko no Mahjong Hourouki,さいばらりえこの まあじゃんほうろうき,タイトー / Taito,SHVC-AJNJ-JPN,1995-02-10,Table Game,Mahjong
4a2ac155-3637-4d45-b138-3511617b7b86,Saikousoku Shikou Shougi Mahjong,最高速思考 将棋麻雀,バリエ / Varie,SHVC-ASYJ-JPN,1995-03-31,Table Game,Shougi
6b8bcb7c-39fe-4b6f-8e65-bc3999a6c954,Saikyou Takada Nobuhiko,ザ・プロレスリング 最強 高田延彦,ハドソン/デュアル / Hudson / Dual,SHVC-AS7J-JPN,1995-12-27,Sports,Wrestling
e09c5f3d-6fd1-4273-8069-6439c44766db,Sakurai Shouichi no Jankiryuu - Mahjong Hisshouhou,桜井章一の雀鬼流麻雀必勝法,サミー / Sammy,SHVC-AMZJ-JPN,1995-09-14,Table Game,Mahjong
39f87cff-9560-45b5-93a2-99a636035471,Same Game Tsume Game,SAME GAME（さめがめ）鮫亀,ハドソン / Hudson,SHVC-ZS5J-JPN,1996-03-01,Puzzle,
c3960009-8703-4db7-979f-3747bb5e0d12,Samurai Spirits,サムライスピリッツ （侍魂）,タカラ / エス・エヌ・ケイ / Takara / SNK,SHVC-A7SJ-JPN / SNS-A7SE-USA,1994-09-22,Fighting,Versus
a0093a23-6545-4198-99ea-8207315e4802,Sandra no Daibouken - Valkyrie Tono Deai,サンドラの大冒険 ワルキューレとの出逢い,ナムコ / Namcot,SHVC-SH,1992-07-23,Platformer,
4d86e932-8931-42a4-9652-27678db5e3b0,Sangokushi 4,三国志IV,光栄 / Koei,SHVC-AS4J-JPN / SNS-AS4E-USA,1994-12-09,Strategy,
e4582648-0be3-4488-af27-7f48da8cc546,Sangokushi Eiketsuden,三国志 英傑伝,光栄 / Koei,SHVC-A3AJ-JPN,1995-12-28,RPG,
22de75dd-0fc2-44fb-8f67-aed3ad5fe3ee,Sangokushi III,三国志III,光栄 / Koei,SHVC-S3,1992-11-08,Strategy,
2daaa9ca-ffe5-4117-9e26-14fbdb180df1,Sangokushi Seishi - Tenbu Spirits,三国志正史 天舞スピリッツ,ウルフチーム（日本テレネット） / Wolfteam (Telenet Japan),SHVC-W2,1993-06-25,Strategy,
8e5172a9-fe33-4f93-9957-635e267e3dc4,Sankyo Fever! Fever!,Sankyo Fever! フィーバー！ パチンコ実機シミュレーションゲーム,日本テレネット / Telenet Japan,SHVC-AFFJ-JPN,1994-10-28,Gambling,Pachinko
daffb5c8-f223-456c-9d27-ce2fc0401611,Sanrio Shanghai,サンリオ上海,"アスキー, キャラクターソフト / 酒田エス・エー・エス / アクティビジョン / ASCII, Character Soft / Sakata SAS / Activision",SHVC-38,1994-08-31,Puzzle,
89cf38de-060a-477b-a2d2-bb87074ef79d,Sanrio World Smash Ball,サンリオワールド スマッシュボール,アスキー / サンリオ / キャラクターソフト / エイプ / トムキャットシステム / ASCII / SANRIO / Character Soft / APE / Tomcat System,SHVC-S7,1993-07-16,Sports,Dodgeball
b54d4a89-8d8a-46bb-a11e-972339422fc3,Sansara Naga 2,サンサーラ・ナーガ2,ビクターエンタテインメント / Victor Entertainment,SHVC-IV,1994-07-15,RPG,
76a9f78d-7430-4e51-931a-4f4801fe6dad,Sargeant Saunder's Combat!,サージェント・サンダース・コンバット！,アスキー / チキンヘッド / ASCII / Chickenhead / Play Avenue,SHVC-AJAJ-JPN,1995-09-29,Strategy,
ca7a8791-024c-452c-bf9d-a5f8b4bb1a17,SD F-1 Grand Prix,SD F-1 グランプリ,ビデオシステム / Video System,SHVC-AGFJ-JPN,1995-10-27,Racing,Formule 1
13a1f270-8f5b-4ff4-b422-1629377e9a49,SD Gundam - The Great Battle 3,ザ・グレイトバトルIII,バンプレスト / Banpresto,SHVC-B3,1993-03-26,Platformer,Action
328819f5-819b-40eb-91de-f35c0633d5fa,SD Gundam - The Great Battle 4,ザ・グレイトバトルIV,バンプレスト / Banpresto,SHVC-4F,1994-12-17,Platformer,Action
36f34fa5-e084-445f-b3ff-4ece8492b678,SD Gundam - The Great Battle 5,ザ・グレイトバトルV,バンプレスト / Banpresto,SHVC-AG5J-JPN,1995-12-22,Platformer,Action
f04a1ad1-ae66-4793-80af-95edd9bcc892,SD Gundam - The Great Battle Gaiden 2: Matsuri da Wasshoi,ザ・グレイトバトル外伝2 祭だワッショイ,バンプレスト / Banpresto,SHVC-K8,1994-01-28,Platformer,Action
d3c74c33-ca65-4ade-aaa2-bcbecca90776,SD Gundam - The Great Battle II - Last Fighter Twin,ザ・グレイトバトルII ラストファイター ツイン,バンプレスト / Banpresto,SHVC-3L,1992-03-27,Platformer,Action
6c1f0735-8f31-45b1-8fd7-7783c366ee0e,SD Gundam Gaiden - Knight Gundam Monogatari - Ooinaru Isan,SDガンダム外伝 ナイトガンダム物語 大いなる遺産,エンジェル / バンダイ / Angel / Bandai,SHVC-KG,1991-12-21,RPG,
4fe565f6-1bf6-4127-9b36-86ef064d4270,SD Gundam Gaiden 2 - Entaku no Kishi,SDガンダム外伝2 円卓の騎士,"バンダイ, ユタカ / Bandai, Yutaka",SHVC-EN,1992-12-18,RPG,
8ec0dfc1-b2cd-490d-80d0-85cb3e7cacc8,SD Gundam Generation - Colony Kakutouki,SDガンダムジェネレーション コロニー格闘記,バンダイ / トムクリエイト / Bandai / Tom Create,SFT-0111-JPN,1996-09-27,Strategy,
9ce159ff-8c27-446c-bb5b-3a4c14997787,SD Gundam Generation A - Ichinen Sensouki,SDガンダムジェネレーション 一年戦争記,バンダイ / トムクリエイト / Bandai / Tom Create,SFT-0104-JPN,1996-07-26,Strategy,
